user_id,reading_id,performance_id,relative_difficulty,unknown_count,unique_word_count
132,4,nnxJTgsz2oEKYZywr,0.033175355,7,211
132,5,BErEnZJ3qCHs9Dwyt,0.021621622,4,185
132,6,bfcJtBnuHi4dyrksF,0.038834951,8,206
133,0,nN6YgungFyE7BGEQG,0,0,40
133,1,6BuJSHzyhHNXtukrf,0,0,77
133,2,CisFj4P4QP2PdiHGh,0.007092199,1,141
133,3,525g8iRmFcTnZ68hc,0.00591716,1,169
133,4,5rstBoERWMmaoTzMM,0.014218009,3,211
133,5,PsaD5gaQBTxK4cGfc,0.037837838,7,185
133,6,7BPQCeYkDmsnT6Prw,0.019417476,4,206
134,0,5rekENri9GDeoCK45,0,0,40
134,1,3aMEDBAsJqjHKhiKX,0,0,77
134,2,p6eyKxYF4Tcu5ZJdo,0.014184397,2,141
134,3,kG7KgJT5B8E7t6NCh,0.01183432,2,169
134,4,hKLnWmQRSjyQKhTqW,0.009478673,2,211
134,5,FNwyXeTdckS5nuzLB,0,0,185
134,6,XjyRqyqNvJcBJxYmw,0.053398058,11,206
135,0,sPSNsqfhFNSjWFBEL,0,0,40
135,1,hKSwn7qNcuNHHaTm4,0,0,77
135,2,DQzpC65WanaRx6oDr,0.014184397,2,141
135,3,gECjeeP5y4aJo6B5t,0.00591716,1,169
135,4,RumKhxLNXJCzauQHP,0.033175355,7,211
135,5,aFKvKKpSAeoKyWT2F,0.027027027,5,185
135,6,59gHih5m2XzxdxFrk,0.004854369,1,206
136,0,ou96WTuqBHoZGuhsE,0,0,40
136,1,eDADZa6umMCeB2a7t,0,0,77
136,2,K22umZthiCyy4jr6Z,0.028368794,4,141
136,3,L8PyhLdMc9dQuoMHd,0.023668639,4,169
136,4,PBbZhx9gNRRGKgvGP,0.014218009,3,211
136,5,6TGymuH4Gg3NmXf4E,0.005405405,1,185
136,6,bFXXrT6wYcg5ykwR5,0.009708738,2,206
137,0,oxCWWH2CwhQoNFrZu,0,0,40
137,1,4G2ELd5ADN9XL9k7G,0,0,77
137,2,DFv4oCZtTSEwdWDbJ,0,0,141
137,3,jQhY7bRGjPXux4P28,0,0,169
137,4,LodnYDcwEopGMLRRC,0.004739336,1,211
137,5,kMfgAciCWqHjPre9c,0.021621622,4,185
137,6,trS4B8MZrxdTcvF33,0.048543689,10,206
138,0,nAoH3yHejqkHcKHmM,0,0,40
138,1,viQXT3REkMe4QoJ4D,0.025974026,2,77
138,2,gcaqdFcdzH7YkrdxD,0.007092199,1,141
138,3,o4hmYG8fmkBCaZsCr,0.035502959,6,169
138,4,5LGLSix98bFkyygqC,0.014218009,3,211
138,5,XwrqPdN79FxNQoKQz,0.032432432,6,185
138,6,WiZwp7k6fminSGZGn,0.029126214,6,206
139,0,4Mk4DPDYNwEyrPuni,0.025,1,40
139,1,JqTZ9LcZY9o3zmrJ5,0,0,77
139,2,RoB4B9uSWbdqKPzZr,0.028368794,4,141
139,3,zMQH6gD4svCzuoCyh,0.017751479,3,169
139,4,fDPqrriN7XXLPhZAJ,0.028436019,6,211
139,5,2wqtYNAPH6sKdfbBB,0.010810811,2,185
139,6,GEpRJC5uAog89Nsgi,0.024271845,5,206
140,0,RRYRH88fwSHHpAZkp,0,0,40
140,1,kRTWTDPxhS2qjA8J8,0,0,77
140,2,37n4FmpuuRuj3GgxT,0.007092199,1,141
140,3,EFjPnQoZEMeE6eKwE,0.01183432,2,169
140,4,dahS6gaFquhknAEWL,0.033175355,7,211
140,5,4wjMHwfDccSjuLsfm,0.032432432,6,185
140,6,ASWTiixHTatzD7ouL,0.019417476,4,206
141,0,nganJWkH2SSwt3EsK,0,0,40
141,1,6SADkjrWGcgbmvtgf,0,0,77
141,2,Wafsbb2RzmKGY3y88,0,0,141
141,3,grswCy6SN3amfRW8y,0,0,169
141,4,qxupWPjNNtkKpa7Zn,0,0,211
141,5,PmFA9rpazLWmXN2RH,0,0,185
141,6,cjB7KWijnBxFMqiPW,0,0,206
142,0,DBdxFxZXqffwP9GCF,0,0,40
142,1,yAnz3nbuPSWXP62mm,0,0,77
142,2,d3vQpLyqwnc85Qmmi,0.007092199,1,141
142,3,QRrvxrm9Jmf6JKCP9,0.01183432,2,169
142,4,zDk8JeBZx8rZshQLe,0.014218009,3,211
142,5,WMy3R3YuJSrc8Y4Xq,0.016216216,3,185
142,6,iQBkvNjFHzgZkLRqB,0.009708738,2,206
143,0,HwAArBKHGz5KLfDcj,0.025,1,40
143,1,pwrWYmsnL9xuRCtK3,0,0,77
143,2,mQGrn7aFdkLr7PQx9,0.007092199,1,141
143,3,fLyiGjRKqWwGeNdas,0.00591716,1,169
143,4,2aewAKjnvbszsbkkd,0.004739336,1,211
143,5,qEPmzKrZ5v4HNeetm,0.016216216,3,185
143,6,uj5s3pZw6qgD7dNGq,0.004854369,1,206
144,0,Nm8f7QuhLCKsLmGyG,0,0,40
144,1,zmKijmZaoSgpResFj,0,0,77
144,2,HLTHMTaa6nPAxHAky,0.021276596,3,141
144,3,hji2YAgY57wP6JtQW,0.041420118,7,169
144,4,6dAbHNaBR63uaDgs7,0.018957346,4,211
144,5,djsi2AdKi3Nu4isiy,0.037837838,7,185
144,6,HhLJugvXJMNJN9RmQ,0.024271845,5,206
145,0,cprgazeicq2bhdT2h,0,0,40
145,1,q9jezNuouQDM85evC,0.012987013,1,77
145,2,r8aLq4BfTjniZMEMK,0.04964539,7,141
145,3,R5rfr37i9ECEYzWTk,0.023668639,4,169
145,4,7JMCXJuXhd9vTLNd2,0.033175355,7,211
145,5,Rxqdhykv5CY4j3meu,0.059459459,11,185
145,6,i4pWkaopJhkjD85Cn,0.082524272,17,206
146,0,n65Mgj9Cbrk2PrBwB,0,0,40
146,1,5oC6uH8H7Y4JcTMLw,0.012987013,1,77
146,2,3GKraShEXDyf9L6Fa,0.007092199,1,141
146,3,2nZ2spGNvBXMRnPMe,0.01183432,2,169
146,4,tzgSDhWmdcB5W3RPb,0.023696682,5,211
146,5,WdCycMf64QoyyWxj8,0.016216216,3,185
146,6,TzGz9pe5fGWva8v5T,0.033980583,7,206
147,0,gcHKhC9XgNxmFgx9v,0,0,40
147,1,pwTKGvijeQgRjFYLa,0,0,77
147,2,77MXWEey5fCGMi2za,0.021276596,3,141
147,3,EFgDmkhhtGiFF5QTF,0.01183432,2,169
147,4,5bSiJoR3eR5f7FxfA,0.009478673,2,211
147,5,YiD7L3ro7hJ9akAFL,0.016216216,3,185
147,6,LqmHXbefaq6knnWxi,0.019417476,4,206
148,0,wKZv6BsQboAHnFEDK,0,0,40
148,1,X4szK4WSR9FX3Lgf4,0.012987013,1,77
148,2,qqCAauWYSjD47zAbu,0.042553191,6,141
148,3,kdZaMpgHbL4oj5ZBT,0.029585799,5,169
148,4,gAT4uKidsxNYHnJic,0.023696682,5,211
148,5,nkGrfvu2T5skdoo4X,0.032432432,6,185
148,6,ZYe97Ny9wxFKG5LkM,0.019417476,4,206
149,0,Gqv4h3JXy4tj6EyZ9,0,0,40
149,1,pGMSobQA4XXxoMJoL,0.012987013,1,77
149,2,dzbf7jYE2GNPD3nqA,0.014184397,2,141
149,3,Ma2JXadedFRzNEHsL,0.01183432,2,169
149,4,c6n7XAknzitTWm6N4,0.023696682,5,211
149,5,iyLTyr4MFhzgjGXmR,0.043243243,8,185
149,6,t26HTLytHNSgjSAkZ,0.014563107,3,206
150,0,c9oDHrsoJxiFxfbr6,0,0,40
150,1,sqsDF5iXPFSNRrqra,0,0,77
150,2,hbNxerQWtyp853Qje,0,0,141
150,3,u5BbKmweqEwqagNQa,0.00591716,1,169
150,4,knRPs4DhHcwLBDN5X,0.023696682,5,211
150,5,dFfRjJoNHsgbNKPwn,0.032432432,6,185
150,6,XTBaMGefxG3yKecGH,0,0,206
151,0,Lx4gvXCvoyWvAizkc,0,0,40
151,1,rnZFeHgqaKaAXuDrd,0,0,77
151,2,R8bRPER7K92PSHXjN,0,0,141
151,3,hHP3HnJXw9TkALyeD,0,0,169
151,4,vfFDNtnXwa8Y478RZ,0.014218009,3,211
151,5,GSgw3rHKMTCeGbDww,0,0,185
151,6,HpfNg2tKcYb9QiBtT,0.004854369,1,206
152,0,Jg9Z9sT7HH7LKHniG,0,0,40
152,1,8uT7gwGXqRWqW6Spx,0,0,77
152,2,8KRtxf4Q4CqffvqwK,0,0,141
152,3,KgSapwitsiMsQZYpX,0.01183432,2,169
152,4,8KySgASrnetXsZfiC,0.018957346,4,211
152,5,aHYQrJz2sM4HBGgxN,0.005405405,1,185
152,6,edHkfJi4xefHzF4oq,0.019417476,4,206
153,0,ebPD8jWQBCEPjZEDu,0,0,40
153,1,m33tdbFPDEnzPWd9T,0.012987013,1,77
153,2,T6hrK2ThD9xe5w9tZ,0,0,141
153,3,DYF7ub5kC6HvuvtDT,0.017751479,3,169
153,4,fSB2Z4LrXz3YZPMJa,0.033175355,7,211
153,5,uW6RjRgAS2H2pQfKE,0.032432432,6,185
153,6,wZQMhA22FhFiuubAZ,0.009708738,2,206
154,0,BSDTMAHxbaHKhrw7c,0,0,40
154,1,Yn3AAvqYksZ8T64g8,0.012987013,1,77
154,2,BWnihsrEjxqgkJDNA,0.04964539,7,141
154,3,Tyc5T9CrxwRLi3hpX,0.017751479,3,169
154,4,beoyyE9u8PXz6sZZZ,0.056872038,12,211
154,5,kjeCTTCLQzrKtTAKE,0.027027027,5,185
154,6,MynQF8Gcfpv4tQL4D,0.004854369,1,206
155,0,ZJeKwpr6vMrBLtC3k,0,0,40
155,1,upkwbbdEMhJmiGmPZ,0.012987013,1,77
155,2,Hf4sP5z7J2ZNjwC97,0.014184397,2,141
155,3,5btenWuBmWJvhQDDE,0,0,169
155,4,oyQqzq8xkDvw8qbDJ,0.014218009,3,211
155,5,8T7qWWcDg2C5jCfgz,0.037837838,7,185
155,6,PMLmRJvqGwyuKkuQQ,0.029126214,6,206
156,0,GPaFAEqwXS9z79gbD,0,0,40
156,1,vGzyaEhwcPJijXtPR,0,0,77
156,2,vvx5XxgoA8fpjmxu6,0.028368794,4,141
156,3,fidnbSHSumr2ofXRE,0.035502959,6,169
156,4,AZaDgtFiEZLgMca7b,0.023696682,5,211
156,5,7h5r6ptunQoLMJxm7,0.016216216,3,185
156,6,zomqxgqGSRy9sTvDg,0.024271845,5,206
157,0,iaZY539dp9iSijkde,0,0,40
157,1,Xyq9XmhwsXCB7ibak,0,0,77
157,2,rBypkJpKgQoKohYS7,0,0,141
157,3,9TepbAsx3JPGSLn8k,0.00591716,1,169
157,4,774LstaTc7idc8Lg9,0.009478673,2,211
157,5,TFqJhciGQzcfCxeop,0,0,185
157,6,wWr9PBRS2k7cX8YNp,0.009708738,2,206
158,0,bzmJxSgkP2oCmzw6r,0,0,40
158,1,ToWxCL36kfg6zKfR5,0,0,77
158,2,WENv6siv9xGqgXdq5,0.014184397,2,141
158,3,zdCRoFksnue2eqATk,0.01183432,2,169
158,4,bH3KqgtwAuKrSNe5Z,0,0,211
158,5,HsTwCpv8Y2Tvq2vDP,0.059459459,11,185
158,6,mEoKyYF5DLRWqrKbn,0.014563107,3,206
159,0,faahgJEKKfZqm7MkJ,0.025,1,40
159,1,Bo5kPXzdH28eLwsiy,0,0,77
159,2,Z6MspmeHjEMZggMza,0.007092199,1,141
159,3,r3M6zcoEij7ixQdXq,0.017751479,3,169
159,4,r8PFJBuXybWP5Sfbr,0,0,211
159,5,8vsC3D9REq8dDcDeb,0.005405405,1,185
159,6,5acCDaATGeXMeMBDn,0,0,206
160,0,FbkNcMCiL6SnshS2F,0,0,40
160,1,cFbjZ8MBBA3iN8CFe,0,0,77
160,2,pAxCgvbtMEZrcRs86,0.007092199,1,141
160,3,7EhzngW6QRYmtrCmD,0.029585799,5,169
160,4,wD96Pt4dDeeCBG3Ef,0.009478673,2,211
160,5,QfdTT5SDHa8g2H36q,0.010810811,2,185
160,6,wB8kkA3mBs4qu7kYf,0.009708738,2,206
161,0,KkNwdTcMhC6TyRdZ7,0,0,40
161,1,2igisGZX2vbW57N7X,0,0,77
161,2,2aGRMAnQb7jDYLadY,0.007092199,1,141
161,3,Ghy5d934vjQbuw42N,0.00591716,1,169
161,4,BidXGuCoqjRNeYwJk,0.009478673,2,211
161,5,8x6rHixMCpneR8XbR,0.021621622,4,185
161,6,tzbW88BGs2gqAoaas,0.019417476,4,206
162,0,hf3an2oGDWQ8xFY8j,0,0,40
162,1,zfkm2ao5hk6o3bc6P,0,0,77
162,2,76gbgEWLFAjk4gHYy,0,0,141
162,3,gEMArYZWoqY2m559b,0.01183432,2,169
162,4,995oWpJfYLN5scW7S,0.004739336,1,211
162,5,XuPive27cyxrfNzP8,0.016216216,3,185
162,6,2CXi5PB4qa9AWGr4P,0.014563107,3,206
163,0,ajzoJHpkYaGBpCudC,0,0,40
163,1,eE2QQEpLGCJQzjqeG,0.012987013,1,77
163,2,9scwmXtLfeYs6nfmB,0.007092199,1,141
163,3,j2PhG7MNraHsCE87a,0.017751479,3,169
163,4,TGm4TB7o48fJjN7BC,0.018957346,4,211
163,5,tCEYWBgEmm99g9yYT,0,0,185
163,6,tQThDQFfr8QAoGti6,0,0,206
164,0,gM9Ekb9nHeBq7ZCrC,0,0,40
164,1,ugxeunKsLAiCeuHF6,0.025974026,2,77
164,2,jFhmnzqauwthQQwtR,0,0,141
164,3,RPXjEHAwAF8WstMKR,0.023668639,4,169
164,4,ZtJ4mu6xesW2LgwCo,0.023696682,5,211
164,5,KjfNHe5LCYwnrhwkx,0,0,185
164,6,HPeLaGoRNSkTcHMiF,0,0,206
165,0,NPznoZ3mSWvzPcoia,0,0,40
165,1,7XoiCMfwrpENKg6hF,0.012987013,1,77
165,2,a7PJYyvrY5QKEuaJD,0,0,141
165,3,s6XXB7MDtyQ83Bj9h,0.00591716,1,169
165,4,qGb28BzT3M8pgKvny,0.028436019,6,211
165,5,JYe8uvyNM6mSagmju,0.037837838,7,185
165,6,C4nDCR3ctoEsykvm3,0.033980583,7,206
166,0,jHAhtEEj6Lu6RYtPL,0,0,40
166,1,fJBLXY8f55ZmaGur2,0.012987013,1,77
166,2,yi25drZ4jRPBvPHYi,0,0,141
166,3,FcNZBEDMhsd7aC9Kk,0.029585799,5,169
166,4,CYGp4bsyr3w4Qh2LY,0.023696682,5,211
166,5,NrgKDCiA376WkSt3J,0.010810811,2,185
166,6,BBxXuT4Fn5Fwp8nqG,0.024271845,5,206
167,0,PxLBave5cRTMQBf7q,0,0,40
167,1,vRWGvfJHJ8sryHfPK,0.012987013,1,77
167,2,ukFaimm4eMi2iCxTe,0.007092199,1,141
167,3,3aHetturDJZnfDKsX,0.01183432,2,169
167,4,qtpnDH7HoXpBCRTH3,0.037914692,8,211
167,5,rNocY5q3sDzcXZykD,0.010810811,2,185
167,6,dQ7kcmbqZghsoQKxA,0,0,206
168,0,jLXHqb7JZFWsAPQQo,0,0,40
168,1,CGJBt5bzYp66dyx8Q,0,0,77
168,2,REHjKzs4iceLFRshb,0.014184397,2,141
168,3,zQ9SDE7cEuvhCXx6C,0.00591716,1,169
168,4,PCuz8uQK32Qc3gNQG,0.028436019,6,211
168,5,Qz8Pijh2DkCEdwC65,0.027027027,5,185
168,6,cRiXYintwNqS3n3kt,0.04368932,9,206
169,0,fFg5yT5hyyDSBcq3b,0,0,40
169,1,mgMt6FdASnFczGuy2,0,0,77
169,2,j4Nbkijn8t7HwSo99,0.007092199,1,141
169,3,6dP2zzXjTPQkD3XaY,0.01183432,2,169
169,4,dEgW3wfBPHqqXBzxh,0.023696682,5,211
169,5,PsH7fWYrLNTQZ2rXf,0.016216216,3,185
169,6,7iTiqnmqLJkJEDHfG,0.004854369,1,206
170,0,HhWudMpwkHKGaJaTE,0,0,40
170,1,vXJDw4wHBFqK2zArF,0,0,77
170,2,uKWubbWQHTwCLsRE6,0,0,141
170,3,zFktSsyumBLwZ3bX7,0,0,169
170,4,Hrbewm8L9m3a9nyof,0,0,211
170,5,83B2x9z5kd2YzZvP5,0,0,185
170,6,u6CmpPnNwa3A3Hzt9,0,0,206
171,0,bPiyLXpYEPdRGijHG,0,0,40
171,1,qsrjugn4Hgfd6Eww5,0,0,77
171,2,LCCfE9wktQ5JYZK69,0,0,141
171,3,CSHkoh7xA58338Fa6,0,0,169
171,4,5xXiT3vNuDq96jHvZ,0.009478673,2,211
171,5,F7JHnirCTiJtxv2JQ,0,0,185
171,6,4HHPNgPnLjxRjH24r,0.004854369,1,206
172,0,fh9u48oHtNwJsTcQe,0,0,40
172,1,vDFcYd42XzK7JNi3g,0,0,77
172,2,qxGEex4QzbumXH29r,0.007092199,1,141
172,3,P5tqnfsnjK63QhuSi,0.01183432,2,169
172,4,Tk2KaFRwMeB2TW7wZ,0.014218009,3,211
172,5,c97bXQjX33Hdouf7t,0.016216216,3,185
172,6,9WTwmMMepxvfMz9mT,0.014563107,3,206
173,0,7jKu8FYgG4tKD3NEq,0,0,40
173,1,nyhxGe5Jxd3WKJab7,0,0,77
173,2,nFfgg5bFbWEQ43rJP,0,0,141
173,3,tDmphb9euWXJ4WNk6,0.017751479,3,169
173,4,8SMCd4NQDPcn7gxdK,0.018957346,4,211
173,5,iuCTZHWymvbJQR8Do,0.016216216,3,185
173,6,dw87Kd66Bje2NkzX4,0,0,206
174,0,bFGkMnZzpNGBjgCTA,0,0,40
174,1,8FzPQY7nKdKG8bWEN,0,0,77
174,2,zESy6DcTotwxGTqed,0,0,141
174,3,hAEh9JbouqWDm56AP,0.00591716,1,169
174,4,wPKmEDjMdscH9X7dj,0.018957346,4,211
174,5,g9Z5FsLTr4SD3Y66b,0.07027027,13,185
174,6,voGs56p6y44gNnbcc,0.024271845,5,206
175,0,xEssTxf78maJHWhaP,0,0,40
175,1,2w3ypoikGdne5pqbs,0,0,77
175,2,Hn4kR5cXGdxJbzGyF,0,0,141
175,3,PDPKfxmjhXv25kGBB,0.01183432,2,169
175,4,XWXDJbj75TdXWnAPe,0.004739336,1,211
175,5,2ebxyLBqdmbQR6uHv,0.016216216,3,185
175,6,7SLiHYMqEHb6STTCN,0.033980583,7,206
176,0,jqyR5jacn8WHzdBh2,0,0,40
176,1,2YxFoecguu6kTh7fo,0.012987013,1,77
176,2,uZw4o4QSA6miXgkvp,0.021276596,3,141
176,3,z4vzHCBohdrdEctZJ,0.029585799,5,169
176,4,ziSK58uEwR7KgaRFp,0.014218009,3,211
176,5,qRifBToh7GdZTnS7H,0.016216216,3,185
176,6,P2XNcew2h9ANbXxfQ,0.024271845,5,206
177,0,jyiwnHrksBntx6525,0,0,40
177,1,uBny7Cn9Yhth9Zgjs,0,0,77
177,2,dsWv4gZB6MwRbqPMt,0.007092199,1,141
177,3,izdXfwNuiQ9RWLDEf,0.00591716,1,169
177,4,R2CzRuqiR6Dvb4Jcs,0.018957346,4,211
177,5,3P6kza3TTv9r7gbQY,0.010810811,2,185
177,6,Sm55joexRLAEuqdf9,0.014563107,3,206
178,0,HZTn23uzfqqvN3EoM,0,0,40
178,1,Y4FytoRpqAgAWCovy,0,0,77
178,2,E8vJWg49wxSy3uAAp,0.014184397,2,141
178,3,phrfX256NxPXwbqze,0.00591716,1,169
178,4,BKdJTYDXTaJr6H2hv,0.004739336,1,211
178,5,StxxdxEocTLMChEqC,0.005405405,1,185
178,6,fgboEavkcgH9f9GTt,0.009708738,2,206
179,0,WeHxfjpzEY4oEA2TT,0.025,1,40
179,1,QM63NuEGLmdunMhvT,0,0,77
179,2,udLrZiJtnnNmNFBiR,0.014184397,2,141
179,3,85SCpqFiWe4ybF9ep,0.017751479,3,169
179,4,s2AhvFLvPMBmNunGD,0.004739336,1,211
179,5,89uKcmHNLizqhyFsu,0.010810811,2,185
179,6,cykW68qPBufbCKRzQ,0.004854369,1,206
180,0,4CBe3zqgkd4ngcZg4,0,0,40
180,1,RTxjFgRtqY82GKPwd,0,0,77
180,2,f5vjpMcuiTmu94Te5,0.007092199,1,141
180,3,DisrpyuwxT9Ck5uqk,0.01183432,2,169
180,4,Ts5dSF43Afzm2TLxg,0.023696682,5,211
180,5,2JdXtrbvfJwtkGkJc,0.021621622,4,185
180,6,pRNT2hruDSYKitovw,0.024271845,5,206
181,0,kfBQRsY8fC46iFegf,0,0,40
181,1,ghgfHRREcKjWwXkPn,0,0,77
181,2,nm9gcp55Aahjm8ASL,0,0,141
181,3,roqdD93TkEvxwvj5s,0.023668639,4,169
181,4,48SESMgrZypSXDM2N,0.014218009,3,211
181,5,BEMFAZXfrJGmLKKKf,0.005405405,1,185
181,6,GHeADdbG3uWhJbuvF,0.014563107,3,206
182,0,BJKWFGeFPs2rtEpov,0.025,1,40
182,1,iMNvrQT2PZutSrC5y,0,0,77
182,2,bPuYBpyDGv2PmFt86,0.007092199,1,141
182,3,CdJoAJnGNDo2cmjc7,0.023668639,4,169
182,4,GxdppPmpfPY4SNpGe,0.014218009,3,211
182,5,7A2hGe6ehYnwbcfzi,0.027027027,5,185
182,6,mByASmRZ6siyYm44b,0.014563107,3,206
183,0,64oyQwkni45vgu4Ta,0,0,40
183,1,b6Dur8iSgiixpaC9i,0,0,77
183,2,epjmmv83zkbWofhAk,0.014184397,2,141
183,3,eHdEA6tXqJcpcjTDH,0.00591716,1,169
183,4,ZvRS35jarSs6eFzqS,0.023696682,5,211
183,5,s624gdrbRLKscdENg,0.027027027,5,185
183,6,xwuWY2F26ZGAP4C4k,0.024271845,5,206
184,0,T2Ey4fufyXCpnFHuz,0,0,40
184,1,bLKyecEry3cX5wSv6,0,0,77
184,2,nah4RTuBMk6THNMiS,0.014184397,2,141
184,3,9MbLoAZNFnTEANGhr,0.065088757,11,169
184,4,teGuakjqwp3RTRpAR,0.037914692,8,211
184,5,tcRfoaDR8qs9Pgg6z,0.016216216,3,185
184,6,4fLg5GCettCWpASmY,0.014563107,3,206
185,0,jPmrp7w6PtMuCCNch,0,0,40
185,1,ioRJaTjab99RN7PnH,0,0,77
185,2,QDtb9jnDz8QtGdpas,0,0,141
185,3,vyu64d7z7C9L6xFyF,0.017751479,3,169
185,4,v4bt2CJ5nkkdjc8ao,0.028436019,6,211
185,5,bXKrKSvPSvGPFCMnP,0.037837838,7,185
185,6,Wo9adfeagA24nXxvP,0.014563107,3,206
186,0,hADamx6M55c7zF4HQ,0,0,40
186,1,Rm5DmrbEbJCAmyLnM,0,0,77
186,2,7ZCMqZz5KYxCHuxds,0.021276596,3,141
186,3,fkcPwS2sGd9cgJJYZ,0.017751479,3,169
186,4,XzusDH2t29Lde752L,0.018957346,4,211
186,5,mNJQrs7vyqRWBnT6j,0.010810811,2,185
186,6,WpxiWdhKAmBPnJQTp,0.024271845,5,206
187,0,6CKdHXv9QgSCap5SE,0,0,40
187,1,KuApZsdPE8gjBCfxe,0,0,77
187,2,v2sWnrEjSGCEaDcxY,0,0,141
187,3,42y3sj8Tuhsquea77,0.00591716,1,169
187,4,HZkxHPYEq5BmZkb3Z,0.014218009,3,211
187,5,n4jgBQkMRpoEZDFrP,0.021621622,4,185
187,6,PiqWHR3TuYYmjpv3P,0.019417476,4,206
188,0,b2CS4ZDWATL2ybAof,0,0,40
188,1,FdhFPq7tkYcRGTfks,0,0,77
188,2,26YtkGE8MYPZ9tGrr,0,0,141
188,3,TaBnu6p6WtrSpHyqw,0.017751479,3,169
188,4,PMFJDXMADKGPDoQnT,0.052132701,11,211
188,5,JutrP3uP2wabzMkmg,0.032432432,6,185
188,6,pcWDBbRZCjqSNTiqR,0.009708738,2,206
189,0,HsuruWpY8v2P3RLf2,0,0,40
189,1,ocfZJ6hGdCSx6DfZf,0,0,77
189,2,G5vmRrKFujgfZ8GYt,0,0,141
189,3,k7my9GLEMAhNTpnqC,0,0,169
189,4,wjhWSBJAHLP7ikneD,0,0,211
189,5,3M8u29Lws3EGfWWzG,0,0,185
189,6,zqrY2JmuQ2WccKwqs,0,0,206
190,0,F7iKpEzSM8cKwCMNP,0,0,40
190,1,EYMdQyZ7d3BwRrmMx,0.012987013,1,77
190,2,bo2B3hd7nd9KhwiAv,0,0,141
190,3,tJ9QuuBnfWLXZduDf,0.00591716,1,169
190,4,4NSGH882ox4kHKxrg,0.047393365,10,211
190,5,THcj5gFn4YNaXEiBe,0.054054054,10,185
190,6,y7vWDQCcr89p2aToF,0.077669903,16,206
191,0,ukA2QhK2LjvdcfqTv,0,0,40
191,1,eiKCyJ9XoeiCd9ksY,0,0,77
191,2,j4zFXxerGgX8pjKiN,0,0,141
191,3,PKKg8SxWYWnZqGrGh,0,0,169
191,4,DpqFHdmhHMPw7M7w7,0,0,211
191,5,Y7MfyMyvWnPGwYNQC,0,0,185
191,6,sy82kPPcxDKg5zZb7,0,0,206
192,0,gsLRb5uN33P8Q4p3X,0,0,40
192,1,6HsSqmzn2vSuGkwS8,0,0,77
192,2,fJzNA759m4YqSYkrC,0,0,141
192,3,z5SpykX3CNR9K5ega,0.017751479,3,169
192,4,LDzHFAuf6iqbs6Afi,0.018957346,4,211
192,5,xZmgX7e2NygiNjgpk,0.016216216,3,185
192,6,9LYXzi8WscXKx6hfX,0.004854369,1,206
193,0,TyBddptjvPBY6eEin,0,0,40
193,1,WGJRuQz5kiNtvFRqe,0,0,77
193,2,w23w82MscJGNeEsRW,0.021276596,3,141
193,3,YYRspHsooouQDpdg6,0.023668639,4,169
193,4,sDHjAGnX6EWkcHcyB,0.033175355,7,211
193,5,EJ4NxNkRYwj4sQqkt,0.032432432,6,185
193,6,jogcWZNJiZbiwPSHj,0.004854369,1,206
194,0,u6uTF5vg63sAb9fr8,0,0,40
194,1,joEHgkETeqskZTeMP,0,0,77
194,2,kn6Am5q3KjS6RFTMM,0.007092199,1,141
194,3,YkNDBqHvGTQ9n2qpu,0.029585799,5,169
194,4,vaqiW2DW3CTA4B9QW,0.028436019,6,211
194,5,47QXeyYfJmkjkcZmR,0.054054054,10,185
194,6,8bAw5oSRrt3aNsFD9,0.024271845,5,206
195,0,qJriQhawtD7ytepEi,0,0,40
195,1,WiZKhi5HoeBcZ4EXZ,0,0,77
195,2,TEw6utSMXW62b7HAY,0,0,141
195,3,ieigb3Kbyeoqs6pDC,0,0,169
195,4,guBKn7HtWnfeTKtoK,0,0,211
195,5,8kvpn8AJwoznJHFuL,0,0,185
195,6,pAnz2XR4aC6JYETuT,0,0,206
196,0,ijeTstAyCDJZ3DFhz,0,0,40
196,1,xcCPQoJin9ZASLFxp,0,0,77
196,2,AicYYpRjkspdLkhie,0,0,141
196,3,SZpkZzzJ3Npef8HpX,0.00591716,1,169
196,4,qY7kDebp3z7Ey5CRf,0.018957346,4,211
196,5,LWpowvhHnMzdAWNXK,0.021621622,4,185
196,6,h8tJka5D5wb3xQrt2,0.009708738,2,206
197,0,y5yxwjaixf48RNkhB,0,0,40
197,1,Pe2BnGNiAqDnfZ74K,0,0,77
197,2,WDogpsw9wdTJGMpxs,0.007092199,1,141
197,3,uz2ieshLvpZProTF5,0.01183432,2,169
197,4,7yrjTnodEXckHJYpG,0.004739336,1,211
197,5,an6mzqPMgFGuxoap8,0.005405405,1,185
197,6,yxeiqds8bwYT39vGt,0.029126214,6,206
198,0,Zz4X4RJGNv6LqpQJR,0,0,40
198,1,JKNXrWauxXrExk2eQ,0,0,77
198,2,xuMnycm7Z9xoirY3R,0.007092199,1,141
198,3,rQozGuBAPduRyy46M,0.035502959,6,169
198,4,mWCDJX7Pxa3oQtnPj,0,0,211
198,5,QnmzCKHFzzt58zxzd,0,0,185
198,6,7BnFKcY8ufD9peRKZ,0.009708738,2,206
199,0,72xNp4s95Pb2QymhG,0,0,40
199,1,BvDfvb5hPE77ptmPn,0,0,77
199,2,xAtTJowEfMYevWiM6,0,0,141
199,3,XtXHsAMBDixFekDf9,0.017751479,3,169
199,4,Sm2i6CrdWi4NmpB29,0.009478673,2,211
199,5,EA8W9vAHQqCoWhj3j,0.037837838,7,185
