user_id,reading_id,performance_id,relative_difficulty,unknown_count,unique_word_count,total_count,flesch_kincaid
102,4,XDXyT6vkrvPeTSgXZ,0.02843601895734597,6,211,14,67.15
102,5,2E3xkKfJuxwgTFsBY,0.005405405405405406,1,185,14,64.71
102,6,u7PfDbe6AHga8GCpK,0.024271844660194174,5,206,14,69.75
103,0,FJFufeAaaZKhThykP,0.0,0,40,28,124.4
103,1,csZpYsLrjoSebNDpQ,0.0,0,77,28,89.75
103,2,H9XmrZnRTGELYLrqk,0.014184397163120567,2,141,28,61.22
103,3,5K9FitxwRicii3dfS,0.04142011834319527,7,169,28,60.31
103,4,vrhwqFX6fgofoYGFW,0.014218009478672985,3,211,28,67.15
103,5,CP3PbuNmn3gXfDkCt,0.043243243243243246,8,185,28,64.71
103,6,DRCbNeu5PCkFK9g4x,0.038834951456310676,8,206,28,69.75
104,0,WqmfY2rgii7tXm7in,0.0,0,40,12,124.4
104,1,4dmiDzEN2AyY2cY64,0.0,0,77,12,89.75
104,2,rtKbxhjA5NEm6Mrmm,0.014184397163120567,2,141,12,61.22
104,3,5Lrcmy6EC77NJJRrb,0.005917159763313609,1,169,12,60.31
104,4,xufaSeBxqZJ4nmy9k,0.009478672985781991,2,211,12,67.15
104,5,LQTkjyTpSDR4ks75R,0.005405405405405406,1,185,12,64.71
104,6,45zLyhaTwJtn3cAF3,0.02912621359223301,6,206,12,69.75
105,0,B4zyGX4PqLhKDsBuQ,0.0,0,40,20,124.4
105,1,3TQD6S8QvGY9Cn3HQ,0.03896103896103896,3,77,20,89.75
105,2,CRLxAXMok5YRDhBAH,0.0070921985815602835,1,141,20,61.22
105,3,bEiLSMB7ipuGrDosZ,0.029585798816568046,5,169,20,60.31
105,4,6jayW2LMcyZpuBqkR,0.018957345971563982,4,211,20,67.15
105,5,ZQTiyZKH4f6kHYa2p,0.010810810810810811,2,185,20,64.71
105,6,BfkhxSesaPrCHTRKa,0.024271844660194174,5,206,20,69.75
106,0,FortSAf3TWnxRnMv6,0.025,1,40,22,124.4
106,1,D6yQQrpxozSieTA75,0.0,0,77,22,89.75
106,2,ChozSAJXgNC7wZCa6,0.028368794326241134,4,141,22,61.22
106,3,GFpJzAWogbrwip8Fj,0.01775147928994083,3,169,22,60.31
106,4,bYDxMoRKh9uoDHPAo,0.023696682464454975,5,211,22,67.15
106,5,5PAKCmH3sKGTAN2gC,0.021621621621621623,4,185,22,64.71
106,6,yejuZtkm4enbfGaX5,0.024271844660194174,5,206,22,69.75
107,0,jix6tiWLK94ZoLyrr,0.0,0,40,20,124.4
107,1,FA7spbrtTW8YtB4gH,0.0,0,77,20,89.75
107,2,GnCT7bpiuFNKqoNuu,0.014184397163120567,2,141,20,61.22
107,3,Hky6F2hdoBumakTYY,0.029585798816568046,5,169,20,60.31
107,4,7RCv4RwvCCpErBR57,0.023696682464454975,5,211,20,67.15
107,5,awch5zSyedzhCkEjm,0.005405405405405406,1,185,20,64.71
107,6,9J3fjgJ3vmzEKiryc,0.03398058252427184,7,206,20,69.75
108,0,cQnKKrgqKQvW4GSK2,0.0,0,40,12,124.4
108,1,LtPk2XRgAtJay7fkr,0.0,0,77,12,89.75
108,2,MTBGuJ4KrGts6k7s5,0.02127659574468085,3,141,12,61.22
108,3,nqA4sdr86ac7c3iaH,0.005917159763313609,1,169,12,60.31
108,4,66BGXEJLyemMaAnro,0.014218009478672985,3,211,12,67.15
108,5,PQdiNELRrYBBNaQY2,0.010810810810810811,2,185,12,64.71
108,6,r9JdwniYW33GmAvg3,0.014563106796116505,3,206,12,69.75
109,0,aBod79XZCjiyXayga,0.0,0,40,28,124.4
109,1,f3EYZPWjbMP4BFsee,0.025974025974025976,2,77,28,89.75
109,2,RTFy3QLTQ75YzNavc,0.02127659574468085,3,141,28,61.22
109,3,8vjCD9ZynheQt6k3w,0.023668639053254437,4,169,28,60.31
109,4,ygC8i6orK7veThYju,0.02843601895734597,6,211,28,67.15
109,5,6xMrLkwjzHabbAf3f,0.043243243243243246,8,185,28,64.71
109,6,n9JmLnGyN8fCr8Es4,0.024271844660194174,5,206,28,69.75
110,0,Zpcq2QomGSq8LAMuY,0.0,0,40,11,124.4
110,1,eR4QGg4aYeZCqtwF6,0.0,0,77,11,89.75
110,2,ahNnJyWtFRTfXDmvQ,0.0,0,141,11,61.22
110,3,AzMFdLd2jpc9khPyA,0.0,0,169,11,60.31
110,4,Nyv5it7t9s644ECsJ,0.023696682464454975,5,211,11,67.15
110,5,h4yDcEnTuSLXQZtxN,0.005405405405405406,1,185,11,64.71
110,6,qqXDhLvyGtR5dbdeh,0.024271844660194174,5,206,11,69.75
111,0,t6yQfNfMpqRPsuY5z,0.0,0,40,18,124.4
111,1,iQgRNfYTK2rCA2Jcf,0.012987012987012988,1,77,18,89.75
111,2,3Jo7owhyMWNwxJotB,0.014184397163120567,2,141,18,61.22
111,3,AiwHy8SR6JiGfonce,0.01775147928994083,3,169,18,60.31
111,4,iiJE5jNSJrtLgF65x,0.023696682464454975,5,211,18,67.15
111,5,td9sGrMWvDyrrGugk,0.021621621621621623,4,185,18,64.71
111,6,ehzzhzuFHApFJvZu6,0.014563106796116505,3,206,18,69.75
112,0,ZhTxJGnYsbwWMtYkm,0.0,0,40,19,124.4
112,1,FGcYe26FH9dW9xb3T,0.0,0,77,19,89.75
112,2,ZRd463jF9in9WxT2J,0.0,0,141,19,61.22
112,3,zJ96giSbCWkoeFZ9K,0.01775147928994083,3,169,19,60.31
112,4,BRvjNW5kvh4pnXini,0.037914691943127965,8,211,19,67.15
112,5,2qvBbYQWfKYntgP2b,0.016216216216216217,3,185,19,64.71
112,6,3kiQJRaGpzRDZj7JZ,0.024271844660194174,5,206,19,69.75
113,0,6pAGjCZR9DvZetX5S,0.0,0,40,19,124.4
113,1,JBhSb3dGEn8Ao2JTo,0.0,0,77,19,89.75
113,2,2EPJccPfFoFLE3KKF,0.014184397163120567,2,141,19,61.22
113,3,RCz9H34cL3nKRnBc9,0.023668639053254437,4,169,19,60.31
113,4,a32qTCmR4iDLmchBR,0.023696682464454975,5,211,19,67.15
113,5,dz2qzxZzSFb4Z9hB2,0.016216216216216217,3,185,19,64.71
113,6,TP9j2PaCiydJLF2ib,0.024271844660194174,5,206,19,69.75
114,0,7nzGiTRASoc9nNasg,0.025,1,40,25,124.4
114,1,rLdvnRQKQ4AJobZHp,0.0,0,77,25,89.75
114,2,8j3XXxRtz2m3AX5np,0.02127659574468085,3,141,25,61.22
114,3,XRQmeW3zqR6NgE6pW,0.011834319526627219,2,169,25,60.31
114,4,yNi8T7WXWLEGyw6di,0.03317535545023697,7,211,25,67.15
114,5,89yAT3FF3DAf7DCQ5,0.04864864864864865,9,185,25,64.71
114,6,WvWgNm2WNSy3dYsbj,0.014563106796116505,3,206,25,69.75
115,0,ErT6447p6YBsqLaRt,0.0,0,40,37,124.4
115,1,fDuXrgEYvMrxGhSCK,0.012987012987012988,1,77,37,89.75
115,2,sx8f8RDrt2bGNaGQ3,0.014184397163120567,2,141,37,61.22
115,3,ca8e8ka8zwb4kiaaQ,0.023668639053254437,4,169,37,60.31
115,4,5FsJ8W8WjE3ySETY2,0.018957345971563982,4,211,37,67.15
115,5,ZZm8Xbdfvdb9xu9DE,0.0918918918918919,17,185,37,64.71
115,6,ApFDNGMGG9dCAeqE4,0.043689320388349516,9,206,37,69.75
116,0,6dzpicLKQhp5SkGMR,0.0,0,40,0,124.4
116,1,fgDnMNqMBRrMyiTXM,0.0,0,77,0,89.75
116,2,gePNWNr9kLRiQ56mT,0.0,0,141,0,61.22
116,3,cxLZccY63FnHW6JMq,0.0,0,169,0,60.31
116,4,a7tyDDs34FoLMrdGx,0.0,0,211,0,67.15
116,5,2yxz4cFwMJDNPezrj,0.0,0,185,0,64.71
116,6,SWKMZ5THnZ3tmceNh,0.0,0,206,0,69.75
117,0,eMjXpENg7xQYPTQX7,0.0,0,40,37,124.4
117,1,zxrJGDekeykBzrP4i,0.0,0,77,37,89.75
117,2,LmejKMyu67NGxnpLa,0.02127659574468085,3,141,37,61.22
117,3,DyTbWokJRWfKDEGNx,0.047337278106508875,8,169,37,60.31
117,4,24XtJZ8hfB4KxryZP,0.04265402843601896,9,211,37,67.15
117,5,jvNzff2G5MLPybsmH,0.07027027027027027,13,185,37,64.71
117,6,Z3SiYjo6WAatpg4hW,0.019417475728155338,4,206,37,69.75
118,0,WeAtro4fam6aMAvf9,0.0,0,40,18,124.4
118,1,gcWdZdKqfzJ5y5hiM,0.012987012987012988,1,77,18,89.75
118,2,KFmkmvzFcenE9skgE,0.014184397163120567,2,141,18,61.22
118,3,at3GMXNXnGrP72LFY,0.029585798816568046,5,169,18,60.31
118,4,wtZg3JNBb6xP8wBXs,0.0,0,211,18,67.15
118,5,L8rcNSrgYAunuPnDe,0.03783783783783784,7,185,18,64.71
118,6,6CDQ6f8GMfe3GmxqF,0.014563106796116505,3,206,18,69.75
119,0,AJ5xiDjRhkTq2YhWu,0.0,0,40,36,124.4
119,1,jpTeWHWjTyTKW48GE,0.025974025974025976,2,77,36,89.75
119,2,iGe4TFrYXfuZB36za,0.02127659574468085,3,141,36,61.22
119,3,cfmL9yCepyCt3SSN8,0.047337278106508875,8,169,36,60.31
119,4,Mh59aMBGtushSMRKy,0.009478672985781991,2,211,36,67.15
119,5,8ayGTaiC5uui2Nce4,0.02702702702702703,5,185,36,64.71
119,6,DC8rsz43dSBnatQvd,0.07766990291262135,16,206,36,69.75
120,0,Trn8gnjH5xonjxuHM,0.0,0,40,22,124.4
120,1,cyHLbM8eJmDaCKxy9,0.025974025974025976,2,77,22,89.75
120,2,zxdZrzN8PEvikrNrR,0.0070921985815602835,1,141,22,61.22
120,3,nGgy9dFbo5Je7hyZK,0.01775147928994083,3,169,22,60.31
120,4,kHRHNe4CgMc7moGef,0.02843601895734597,6,211,22,67.15
120,5,mN3wvcCLWRm2kHpp5,0.02702702702702703,5,185,22,64.71
120,6,PkiurAGKQJM3nFbGd,0.024271844660194174,5,206,22,69.75
121,0,73gX3yin7GNTFTJyw,0.0,0,40,24,124.4
121,1,XTvkK8gyucbLfHkLi,0.0,0,77,24,89.75
121,2,fJzGi53GWcPnQH7SR,0.03546099290780142,5,141,24,61.22
121,3,MZrnxLQNWzjZSB8z6,0.011834319526627219,2,169,24,60.31
121,4,29WkpcERe975SFGDg,0.037914691943127965,8,211,24,67.15
121,5,fQc34YSzNaYYwYvHF,0.043243243243243246,8,185,24,64.71
121,6,5k9qYybEwQz2Z9ipn,0.0048543689320388345,1,206,24,69.75
122,0,SE9p9zmchijj2gJyN,0.0,0,40,19,124.4
122,1,68cTJQR8n7b9S26xb,0.012987012987012988,1,77,19,89.75
122,2,dYKBiXTj8Z5NpGsho,0.0070921985815602835,1,141,19,61.22
122,3,PG2EstWPZhd4q5MHE,0.029585798816568046,5,169,19,60.31
122,4,LqCT3CDMvoicj54H3,0.02843601895734597,6,211,19,67.15
122,5,yH5NxzErxkPbFjW9S,0.016216216216216217,3,185,19,64.71
122,6,dbWizB3rQY3HQBPxZ,0.014563106796116505,3,206,19,69.75
123,0,7D3xy5mcGoBxCidDz,0.0,0,40,13,124.4
123,1,HkLa2o8qkbpcBcNbQ,0.012987012987012988,1,77,13,89.75
123,2,JXgwjAYcEkLnmdWad,0.0,0,141,13,61.22
123,3,PG6eimx548gr2Lezh,0.011834319526627219,2,169,13,60.31
123,4,B3niPf94AaqhT29YR,0.018957345971563982,4,211,13,67.15
123,5,mtkKJKNuW2Fsc8gri,0.010810810810810811,2,185,13,64.71
123,6,3GLLB2YApeqGDpErA,0.019417475728155338,4,206,13,69.75
124,0,jWPdvTg7ted2A6tXT,0.0,0,40,20,124.4
124,1,BxHdQJzMBS6FDeJcT,0.0,0,77,20,89.75
124,2,3CodHcZxDeoeuQ2sD,0.014184397163120567,2,141,20,61.22
124,3,3A2TKqfetmhre6LsP,0.023668639053254437,4,169,20,60.31
124,4,hJYyrthwezF4jQD58,0.004739336492890996,1,211,20,67.15
124,5,GgSD9qziDRtSSwJKN,0.03783783783783784,7,185,20,64.71
124,6,ZvTj62pyY3cAdrY7p,0.02912621359223301,6,206,20,69.75
125,0,EayHdsQ5YQAjmgwCp,0.0,0,40,30,124.4
125,1,55fLeQ56Z3RDawdfa,0.012987012987012988,1,77,30,89.75
125,2,dPehRtk8k5hpyMraX,0.0070921985815602835,1,141,30,61.22
125,3,BLxuFftycX4LcPSDm,0.029585798816568046,5,169,30,60.31
125,4,TcDdoze6N6Yhxgnbt,0.037914691943127965,8,211,30,67.15
125,5,8EggqaXuNAhN6F2wN,0.03783783783783784,7,185,30,64.71
125,6,jzJZnahFvtJm9JoGz,0.038834951456310676,8,206,30,69.75
126,0,T6y9GHq9vMhNhz48H,0.0,0,40,8,124.4
126,1,f734S3wWcZ55YdhYK,0.012987012987012988,1,77,8,89.75
126,2,qWFwZAgdW3SXwvLkM,0.0,0,141,8,61.22
126,3,d9Jb6Ha3Rh9sh4TzY,0.0,0,169,8,60.31
126,4,CFhTkuNRzKuYprPTd,0.018957345971563982,4,211,8,67.15
126,5,kNWkEKXhGrnGfnzjB,0.016216216216216217,3,185,8,64.71
126,6,yiSLbcr52t8FCZbvz,0.0,0,206,8,69.75
127,0,6g6H5pCaZP97JqYDP,0.0,0,40,24,124.4
127,1,9svBRrmDHbGoTQ5yH,0.0,0,77,24,89.75
127,2,wro8hHAv57zD5d9P5,0.0070921985815602835,1,141,24,61.22
127,3,DBzicM6Zc79HxXcGZ,0.04142011834319527,7,169,24,60.31
127,4,pmNxvjbohWPhuHCdx,0.02843601895734597,6,211,24,67.15
127,5,9LhbjgckAN6i7tYvd,0.032432432432432434,6,185,24,64.71
127,6,Xn9ApdqrYkzZHCDrn,0.019417475728155338,4,206,24,69.75
128,0,LYxFB2gfsgRLttCs5,0.0,0,40,17,124.4
128,1,oW9QuccuMnr7PQeu8,0.0,0,77,17,89.75
128,2,sxxMuWyn6rrizMW7c,0.014184397163120567,2,141,17,61.22
128,3,GsCK3gWfiEeCAtfBg,0.023668639053254437,4,169,17,60.31
128,4,sK2SkXfm3tS4reZPa,0.018957345971563982,4,211,17,67.15
128,5,qacDYw8Cvh9zLxog7,0.021621621621621623,4,185,17,64.71
128,6,iupcQbDkKq8C8zB72,0.014563106796116505,3,206,17,69.75
129,0,ddJ6AmMRq4XTvpZ7v,0.0,0,40,23,124.4
129,1,x3XPn7EN5hNETWsxg,0.012987012987012988,1,77,23,89.75
129,2,8BJmgmWX86NAb8T2k,0.014184397163120567,2,141,23,61.22
129,3,5L5LdAhHvLPzYjGTA,0.029585798816568046,5,169,23,60.31
129,4,XpYsELAoxefxaqgAG,0.018957345971563982,4,211,23,67.15
129,5,pnnejbGcys7rPwGJ3,0.03783783783783784,7,185,23,64.71
129,6,BtbWQMEhgMyLQ5fMK,0.019417475728155338,4,206,23,69.75
130,0,ThQGf6jczuv6dm52a,0.0,0,40,0,124.4
130,1,mGtWaJwfcxuGpaGij,0.0,0,77,0,89.75
130,2,QG84cAXKit2DKBJxD,0.0,0,141,0,61.22
130,3,hx69S6QFftGd7Qk4K,0.0,0,169,0,60.31
130,4,Z8RnhRhNBcM2APy9f,0.0,0,211,0,67.15
130,5,cLS6YvyeqzWo5RuYE,0.0,0,185,0,64.71
130,6,BsY2aGp3QMbGcCWnh,0.0,0,206,0,69.75
131,0,AzzQ3vRjhxXkG95rJ,0.0,0,40,21,124.4
131,1,2Ypdr564a7ZK2LBog,0.0,0,77,21,89.75
131,2,yHP6gCsbmuyTBxHkM,0.0,0,141,21,61.22
131,3,PjsHpCpqowaopTh3R,0.023668639053254437,4,169,21,60.31
131,4,2e5MaPK6Cfxd6PnvA,0.023696682464454975,5,211,21,67.15
131,5,7QNsu42S7gfRrJanq,0.016216216216216217,3,185,21,64.71
131,6,9mZPjBv9sYbE5QAsB,0.043689320388349516,9,206,21,69.75
132,0,n3eiNJ7n3FZPM7i8M,0.0,0,40,23,124.4
132,1,ak4KPBxATxrggzD2f,0.0,0,77,23,89.75
132,2,8dbMwkv6gMG2cxdNH,0.0070921985815602835,1,141,23,61.22
132,3,ruTfbyKNRoEEqJ4Z8,0.01775147928994083,3,169,23,60.31
132,4,nnxJTgsz2oEKYZywr,0.03317535545023697,7,211,23,67.15
132,5,BErEnZJ3qCHs9Dwyt,0.021621621621621623,4,185,23,64.71
132,6,bfcJtBnuHi4dyrksF,0.038834951456310676,8,206,23,69.75
133,0,nN6YgungFyE7BGEQG,0.0,0,40,16,124.4
133,1,6BuJSHzyhHNXtukrf,0.0,0,77,16,89.75
133,2,CisFj4P4QP2PdiHGh,0.0070921985815602835,1,141,16,61.22
133,3,525g8iRmFcTnZ68hc,0.005917159763313609,1,169,16,60.31
133,4,5rstBoERWMmaoTzMM,0.014218009478672985,3,211,16,67.15
133,5,PsaD5gaQBTxK4cGfc,0.03783783783783784,7,185,16,64.71
133,6,7BPQCeYkDmsnT6Prw,0.019417475728155338,4,206,16,69.75
134,0,5rekENri9GDeoCK45,0.0,0,40,17,124.4
134,1,3aMEDBAsJqjHKhiKX,0.0,0,77,17,89.75
134,2,p6eyKxYF4Tcu5ZJdo,0.014184397163120567,2,141,17,61.22
134,3,kG7KgJT5B8E7t6NCh,0.011834319526627219,2,169,17,60.31
134,4,hKLnWmQRSjyQKhTqW,0.009478672985781991,2,211,17,67.15
134,5,FNwyXeTdckS5nuzLB,0.0,0,185,17,64.71
134,6,XjyRqyqNvJcBJxYmw,0.05339805825242718,11,206,17,69.75
135,0,sPSNsqfhFNSjWFBEL,0.0,0,40,16,124.4
135,1,hKSwn7qNcuNHHaTm4,0.0,0,77,16,89.75
135,2,DQzpC65WanaRx6oDr,0.014184397163120567,2,141,16,61.22
135,3,gECjeeP5y4aJo6B5t,0.005917159763313609,1,169,16,60.31
135,4,RumKhxLNXJCzauQHP,0.03317535545023697,7,211,16,67.15
135,5,aFKvKKpSAeoKyWT2F,0.02702702702702703,5,185,16,64.71
135,6,59gHih5m2XzxdxFrk,0.0048543689320388345,1,206,16,69.75
136,0,ou96WTuqBHoZGuhsE,0.0,0,40,14,124.4
136,1,eDADZa6umMCeB2a7t,0.0,0,77,14,89.75
136,2,K22umZthiCyy4jr6Z,0.028368794326241134,4,141,14,61.22
136,3,L8PyhLdMc9dQuoMHd,0.023668639053254437,4,169,14,60.31
136,4,PBbZhx9gNRRGKgvGP,0.014218009478672985,3,211,14,67.15
136,5,6TGymuH4Gg3NmXf4E,0.005405405405405406,1,185,14,64.71
136,6,bFXXrT6wYcg5ykwR5,0.009708737864077669,2,206,14,69.75
137,0,oxCWWH2CwhQoNFrZu,0.0,0,40,15,124.4
137,1,4G2ELd5ADN9XL9k7G,0.0,0,77,15,89.75
137,2,DFv4oCZtTSEwdWDbJ,0.0,0,141,15,61.22
137,3,jQhY7bRGjPXux4P28,0.0,0,169,15,60.31
137,4,LodnYDcwEopGMLRRC,0.004739336492890996,1,211,15,67.15
137,5,kMfgAciCWqHjPre9c,0.021621621621621623,4,185,15,64.71
137,6,trS4B8MZrxdTcvF33,0.04854368932038835,10,206,15,69.75
138,0,nAoH3yHejqkHcKHmM,0.0,0,40,24,124.4
138,1,viQXT3REkMe4QoJ4D,0.025974025974025976,2,77,24,89.75
138,2,gcaqdFcdzH7YkrdxD,0.0070921985815602835,1,141,24,61.22
138,3,o4hmYG8fmkBCaZsCr,0.03550295857988166,6,169,24,60.31
138,4,5LGLSix98bFkyygqC,0.014218009478672985,3,211,24,67.15
138,5,XwrqPdN79FxNQoKQz,0.032432432432432434,6,185,24,64.71
138,6,WiZwp7k6fminSGZGn,0.02912621359223301,6,206,24,69.75
139,0,4Mk4DPDYNwEyrPuni,0.025,1,40,21,124.4
139,1,JqTZ9LcZY9o3zmrJ5,0.0,0,77,21,89.75
139,2,RoB4B9uSWbdqKPzZr,0.028368794326241134,4,141,21,61.22
139,3,zMQH6gD4svCzuoCyh,0.01775147928994083,3,169,21,60.31
139,4,fDPqrriN7XXLPhZAJ,0.02843601895734597,6,211,21,67.15
139,5,2wqtYNAPH6sKdfbBB,0.010810810810810811,2,185,21,64.71
139,6,GEpRJC5uAog89Nsgi,0.024271844660194174,5,206,21,69.75
140,0,RRYRH88fwSHHpAZkp,0.0,0,40,20,124.4
140,1,kRTWTDPxhS2qjA8J8,0.0,0,77,20,89.75
140,2,37n4FmpuuRuj3GgxT,0.0070921985815602835,1,141,20,61.22
140,3,EFjPnQoZEMeE6eKwE,0.011834319526627219,2,169,20,60.31
140,4,dahS6gaFquhknAEWL,0.03317535545023697,7,211,20,67.15
140,5,4wjMHwfDccSjuLsfm,0.032432432432432434,6,185,20,64.71
140,6,ASWTiixHTatzD7ouL,0.019417475728155338,4,206,20,69.75
141,0,nganJWkH2SSwt3EsK,0.0,0,40,0,124.4
141,1,6SADkjrWGcgbmvtgf,0.0,0,77,0,89.75
141,2,Wafsbb2RzmKGY3y88,0.0,0,141,0,61.22
141,3,grswCy6SN3amfRW8y,0.0,0,169,0,60.31
141,4,qxupWPjNNtkKpa7Zn,0.0,0,211,0,67.15
141,5,PmFA9rpazLWmXN2RH,0.0,0,185,0,64.71
141,6,cjB7KWijnBxFMqiPW,0.0,0,206,0,69.75
142,0,DBdxFxZXqffwP9GCF,0.0,0,40,11,124.4
142,1,yAnz3nbuPSWXP62mm,0.0,0,77,11,89.75
142,2,d3vQpLyqwnc85Qmmi,0.0070921985815602835,1,141,11,61.22
142,3,QRrvxrm9Jmf6JKCP9,0.011834319526627219,2,169,11,60.31
142,4,zDk8JeBZx8rZshQLe,0.014218009478672985,3,211,11,67.15
142,5,WMy3R3YuJSrc8Y4Xq,0.016216216216216217,3,185,11,64.71
142,6,iQBkvNjFHzgZkLRqB,0.009708737864077669,2,206,11,69.75
143,0,HwAArBKHGz5KLfDcj,0.025,1,40,8,124.4
143,1,pwrWYmsnL9xuRCtK3,0.0,0,77,8,89.75
143,2,mQGrn7aFdkLr7PQx9,0.0070921985815602835,1,141,8,61.22
143,3,fLyiGjRKqWwGeNdas,0.005917159763313609,1,169,8,60.31
143,4,2aewAKjnvbszsbkkd,0.004739336492890996,1,211,8,67.15
143,5,qEPmzKrZ5v4HNeetm,0.016216216216216217,3,185,8,64.71
143,6,uj5s3pZw6qgD7dNGq,0.0048543689320388345,1,206,8,69.75
144,0,Nm8f7QuhLCKsLmGyG,0.0,0,40,26,124.4
144,1,zmKijmZaoSgpResFj,0.0,0,77,26,89.75
144,2,HLTHMTaa6nPAxHAky,0.02127659574468085,3,141,26,61.22
144,3,hji2YAgY57wP6JtQW,0.04142011834319527,7,169,26,60.31
144,4,6dAbHNaBR63uaDgs7,0.018957345971563982,4,211,26,67.15
144,5,djsi2AdKi3Nu4isiy,0.03783783783783784,7,185,26,64.71
144,6,HhLJugvXJMNJN9RmQ,0.024271844660194174,5,206,26,69.75
145,0,cprgazeicq2bhdT2h,0.0,0,40,47,124.4
145,1,q9jezNuouQDM85evC,0.012987012987012988,1,77,47,89.75
145,2,r8aLq4BfTjniZMEMK,0.04964539007092199,7,141,47,61.22
145,3,R5rfr37i9ECEYzWTk,0.023668639053254437,4,169,47,60.31
145,4,7JMCXJuXhd9vTLNd2,0.03317535545023697,7,211,47,67.15
145,5,Rxqdhykv5CY4j3meu,0.05945945945945946,11,185,47,64.71
145,6,i4pWkaopJhkjD85Cn,0.0825242718446602,17,206,47,69.75
146,0,n65Mgj9Cbrk2PrBwB,0.0,0,40,19,124.4
146,1,5oC6uH8H7Y4JcTMLw,0.012987012987012988,1,77,19,89.75
146,2,3GKraShEXDyf9L6Fa,0.0070921985815602835,1,141,19,61.22
146,3,2nZ2spGNvBXMRnPMe,0.011834319526627219,2,169,19,60.31
146,4,tzgSDhWmdcB5W3RPb,0.023696682464454975,5,211,19,67.15
146,5,WdCycMf64QoyyWxj8,0.016216216216216217,3,185,19,64.71
146,6,TzGz9pe5fGWva8v5T,0.03398058252427184,7,206,19,69.75
147,0,gcHKhC9XgNxmFgx9v,0.0,0,40,14,124.4
147,1,pwTKGvijeQgRjFYLa,0.0,0,77,14,89.75
147,2,77MXWEey5fCGMi2za,0.02127659574468085,3,141,14,61.22
147,3,EFgDmkhhtGiFF5QTF,0.011834319526627219,2,169,14,60.31
147,4,5bSiJoR3eR5f7FxfA,0.009478672985781991,2,211,14,67.15
147,5,YiD7L3ro7hJ9akAFL,0.016216216216216217,3,185,14,64.71
147,6,LqmHXbefaq6knnWxi,0.019417475728155338,4,206,14,69.75
148,0,wKZv6BsQboAHnFEDK,0.0,0,40,27,124.4
148,1,X4szK4WSR9FX3Lgf4,0.012987012987012988,1,77,27,89.75
148,2,qqCAauWYSjD47zAbu,0.0425531914893617,6,141,27,61.22
148,3,kdZaMpgHbL4oj5ZBT,0.029585798816568046,5,169,27,60.31
148,4,gAT4uKidsxNYHnJic,0.023696682464454975,5,211,27,67.15
148,5,nkGrfvu2T5skdoo4X,0.032432432432432434,6,185,27,64.71
148,6,ZYe97Ny9wxFKG5LkM,0.019417475728155338,4,206,27,69.75
149,0,Gqv4h3JXy4tj6EyZ9,0.0,0,40,21,124.4
149,1,pGMSobQA4XXxoMJoL,0.012987012987012988,1,77,21,89.75
149,2,dzbf7jYE2GNPD3nqA,0.014184397163120567,2,141,21,61.22
149,3,Ma2JXadedFRzNEHsL,0.011834319526627219,2,169,21,60.31
149,4,c6n7XAknzitTWm6N4,0.023696682464454975,5,211,21,67.15
149,5,iyLTyr4MFhzgjGXmR,0.043243243243243246,8,185,21,64.71
149,6,t26HTLytHNSgjSAkZ,0.014563106796116505,3,206,21,69.75
150,0,c9oDHrsoJxiFxfbr6,0.0,0,40,12,124.4
150,1,sqsDF5iXPFSNRrqra,0.0,0,77,12,89.75
150,2,hbNxerQWtyp853Qje,0.0,0,141,12,61.22
150,3,u5BbKmweqEwqagNQa,0.005917159763313609,1,169,12,60.31
150,4,knRPs4DhHcwLBDN5X,0.023696682464454975,5,211,12,67.15
150,5,dFfRjJoNHsgbNKPwn,0.032432432432432434,6,185,12,64.71
150,6,XTBaMGefxG3yKecGH,0.0,0,206,12,69.75
151,0,Lx4gvXCvoyWvAizkc,0.0,0,40,4,124.4
151,1,rnZFeHgqaKaAXuDrd,0.0,0,77,4,89.75
151,2,R8bRPER7K92PSHXjN,0.0,0,141,4,61.22
151,3,hHP3HnJXw9TkALyeD,0.0,0,169,4,60.31
151,4,vfFDNtnXwa8Y478RZ,0.014218009478672985,3,211,4,67.15
151,5,GSgw3rHKMTCeGbDww,0.0,0,185,4,64.71
151,6,HpfNg2tKcYb9QiBtT,0.0048543689320388345,1,206,4,69.75
152,0,Jg9Z9sT7HH7LKHniG,0.0,0,40,11,124.4
152,1,8uT7gwGXqRWqW6Spx,0.0,0,77,11,89.75
152,2,8KRtxf4Q4CqffvqwK,0.0,0,141,11,61.22
152,3,KgSapwitsiMsQZYpX,0.011834319526627219,2,169,11,60.31
152,4,8KySgASrnetXsZfiC,0.018957345971563982,4,211,11,67.15
152,5,aHYQrJz2sM4HBGgxN,0.005405405405405406,1,185,11,64.71
152,6,edHkfJi4xefHzF4oq,0.019417475728155338,4,206,11,69.75
153,0,ebPD8jWQBCEPjZEDu,0.0,0,40,19,124.4
153,1,m33tdbFPDEnzPWd9T,0.012987012987012988,1,77,19,89.75
153,2,T6hrK2ThD9xe5w9tZ,0.0,0,141,19,61.22
153,3,DYF7ub5kC6HvuvtDT,0.01775147928994083,3,169,19,60.31
153,4,fSB2Z4LrXz3YZPMJa,0.03317535545023697,7,211,19,67.15
153,5,uW6RjRgAS2H2pQfKE,0.032432432432432434,6,185,19,64.71
153,6,wZQMhA22FhFiuubAZ,0.009708737864077669,2,206,19,69.75
154,0,BSDTMAHxbaHKhrw7c,0.0,0,40,29,124.4
